PlayerId,Date,Field.Position,Test.Type,Weight..kg.,Trial,Countermovement.Depth..cm.,Flight.Time..s.,Jump.Height..Imp.Mom..in.Inches,Concentric.Mean.Force..N.,Concentric.Mean.Force..Left...N.,Concentric.Mean.Force..Right...N.,Concentric.Mean.Force..Asym...N.,Eccentric.Mean.Force..N.,Eccentric.Mean.Force..Left...N.,Eccentric.Mean.Force..Right...N.,Eccentric.Mean.Force..Asym...N.,Eccentric.Mean.Power..W.,Concentric.Mean.Power..W.,Mean.Takeoff.Velocity..m.s.,Peak.Power..W.,Concentric.Peak.Velocity..m.s.,Contraction.Time..s.,Eccentric.Duration..s.,Concentric.Duration..s.,Braking.Phase.Duration,Force.at.Peak.Power..N.,Force.at.Peak.Power..Left...N.,Force.at.Peak.Power..Right...N.,Force.at.Peak.Power..Asym...N.,Concentric.Peak.Force..N.,Concentric.Peak.Force..Left...N.,Concentric.Peak.Force..Right...N.,Concentric.Peak.Force..Asym...N.,Eccentric.Peak.Force..N.,Eccentric.Peak.Force..Left...N.,Eccentric.Peak.Force..Right...N.,Eccentric.Peak.Force..Asym...N.,RSI.Modified..m.s.,Velocity.at.Peak.Power..m.s.,Eccentric.Braking.Impulse,Eccentric.Braking.Impulse..Left.,Eccentric.Braking.Impulse..Right.,Eccentric.Braking.Impulse..Asym.,Concentric.Impulse..Ns.,Concentric.Impulse..Left...Ns.,Concentric.Impulse..Right...Ns.,Concentric.Impulse..Asym...Ns.
108,3/29/2023,Pitcher,CMJ,,2,-40.325,0.612,17.127,1727.401,839.091,888.31,5.5,835.989,419.966,416.023,-0.939,607.677,2813.78,1.827,4722.424,3.045,0.83,0.552,0.278,0.336,1704.765,831.012,873.752,4.892,2209.765,1104.012,1113.752,0.875,2203.765,1090.012,1113.752,2.132,55.317,2.77,61.052,173.816,167.742,-3.495,249.379,233.871,247.593,5.542
108,3/29/2023,Pitcher,CMJ,,3,-42.32,0.612,16.54,1704.637,878.119,826.518,-5.9,837.371,417.43,419.941,0.598,709.436,2747.137,1.811,4679.173,3,0.776,0.496,0.28,0.304,1726.765,855.012,871.752,1.92,2345.765,1226.012,1120.752,-8.586,2365.765,1231.012,1134.752,-7.82,59.166,2.71,72.78,165.469,161.103,-2.639,244.606,246.392,231.969,-5.854
124,3/29/2023,Pitcher,CMJ,103.3,1,-40.921,0.594,16.76,2015.328,973.269,1042.059,6.6,1016.705,510.799,505.906,-0.958,693.582,3235.655,1.774,5978.293,3.055,0.892,0.596,0.296,0.412,2191.999,1085.846,1106.153,1.836,2433.999,1219.846,1217.153,-0.221,2431.999,1218.846,1214.153,-0.385,48.488,2.727,53.762,238.845,232.487,-2.662,298.127,288.816,309.311,6.626
124,3/29/2023,Pitcher,CMJ,,2,-42.025,0.6,17.05,1986.618,1026.788,959.83,-6.5,1016.288,488.406,527.882,7.478,780.077,3194.979,1.765,5791.717,3.055,0.852,0.544,0.308,0.348,2092.999,1077.846,1015.153,-5.817,2513.999,1299.846,1214.153,-6.593,2522.999,1303.846,1222.153,-6.266,51.796,2.767,78.594,211.747,219.55,3.554,301.178,316.998,296.344,-6.515
124,3/29/2023,Pitcher,CMJ,,3,-42.721,0.592,16.77,1988.798,979.651,1009.147,2.9,1014.046,529.237,484.809,-8.395,724.073,3179.658,1.763,5704.671,3.033,0.902,0.596,0.306,0.438,2077.999,1050.846,1027.153,-2.255,2512.999,1229.846,1285.153,4.304,2512.999,1227.846,1285.153,4.459,47.629,2.745,43.681,251.307,236.295,-5.973,299.887,300.521,309.503,2.902
129,3/29/2023,Pitcher,CMJ,86.5,1,-48.365,0.606,16.863,1598.742,811.403,787.339,-3,849.124,470.15,378.973,-19.393,433.635,2435.132,1.597,4898.678,2.999,1.276,0.944,0.332,0.824,1816.999,889.846,927.153,4.024,1866.999,924.846,945.153,2.149,1735.999,898.846,837.153,-6.864,35.28,2.696,17.089,396.827,319.16,-19.572,250.653,270.117,262.131,-2.957
129,3/29/2023,Pitcher,CMJ,,2,-47.161,0.612,17.603,1632.52,838.637,793.883,-5.3,849.881,475.668,374.212,-21.329,473.973,2559.271,1.655,4953.768,3.055,1.166,0.842,0.324,0.712,1767.999,855.846,912.153,6.173,1833.999,993.846,945.153,-4.899,1781.999,965.846,816.153,-15.499,39.376,2.802,21.441,355.056,270.287,-23.875,255.606,272.421,257.995,-5.296
139,3/29/2023,Pitcher,CMJ,112.3,1,-35.869,0.598,16.572,2258.506,1036.496,1222.01,15.2,1104.495,561.617,542.878,-3.337,823.318,3509.789,1.692,6505.654,2.996,0.756,0.478,0.278,0.318,2411.999,1132.846,1279.153,11.438,2846.999,1303.846,1543.153,15.508,2850.999,1309.846,1544.153,15.174,57.984,2.697,64.288,209.464,205.189,-2.041,323.237,288.921,340.61,15.175
139,3/29/2023,Pitcher,CMJ,,2,-35.336,0.604,16.432,2319.127,1105.59,1213.536,8.9,1102.831,555.212,547.619,-1.368,839.087,3652.302,1.756,6156.977,2.97,0.726,0.462,0.264,0.26,2241.999,1085.846,1156.153,6.081,3094.999,1495.846,1599.153,6.46,3100.999,1496.846,1604.153,6.689,61.598,2.746,98.72,192.111,193.071,0.497,322.929,292.619,321.178,8.892
139,3/29/2023,Pitcher,CMJ,,3,-37.917,0.604,16.582,2265.661,1086.393,1179.268,7.9,1106.847,571.19,535.657,-6.221,932.521,3568.148,1.734,6157.276,2.973,0.722,0.446,0.276,0.28,2260.999,1071.846,1189.153,9.865,3119.999,1505.846,1614.153,6.71,3160.999,1531.846,1629.153,5.973,61.939,2.723,89.508,202.899,195.107,-3.84,322.642,300.534,326.198,7.868
124,3/29/2023,Pitcher,CMJ,103.4,1,-39.529,0.596,16.612,1995.604,991.274,1004.331,1.3,1015.873,504.104,511.769,1.498,663.815,3161.543,1.738,5711.898,3.019,0.904,0.602,0.302,0.436,2057.999,1031.846,1026.153,-0.552,2387.999,1199.846,1189.153,-0.891,2387.999,1199.846,1188.153,-0.975,48.168,2.775,41.929,246.348,237.817,-3.463,297.949,300.161,304.106,1.297
124,3/29/2023,Pitcher,CMJ,,2,-45.241,0.59,16.207,1926.713,971.436,955.277,-1.7,1016.756,486.192,530.564,8.363,640.928,3012.062,1.7,5577.457,2.982,1.034,0.714,0.32,0.52,2043.999,1036.846,1007.153,-2.864,2356.999,1167.846,1191.153,1.957,2353.999,1164.846,1189.153,2.044,41.268,2.729,47.742,275.849,299.33,7.844,293.46,311.62,306.417,-1.67
124,3/29/2023,Pitcher,CMJ,,3,-45.758,0.586,16.352,1925.845,974.963,950.881,-2.5,1016.843,498.439,518.404,3.851,684.558,3073.412,1.757,5460.257,3.001,0.998,0.676,0.322,0.444,1990.999,1011.846,979.153,-3.231,2469.999,1255.846,1214.153,-3.32,2472.999,1257.846,1216.153,-3.315,42.179,2.742,64.858,255.16,260.048,1.88,294.917,314.638,306.884,-2.464
127,3/29/2023,Catcher,CMJ,102,1,-48.885,0.586,14.987,1770.993,926.435,844.559,-8.8,1002.221,497.99,504.231,1.238,617.163,2618.346,1.569,5003.526,2.842,1.148,0.79,0.358,0.47,1941.999,985.846,956.153,-3.012,2033.999,1100.846,978.153,-11.145,2000.999,1077.846,923.153,-14.352,36.668,2.576,68.011,266.494,271.418,1.814,277.624,332.432,303.116,-8.819
127,3/29/2023,Catcher,CMJ,,2,-52.995,0.574,13.646,1701.336,871.778,829.558,-4.8,1000.336,501.386,498.95,-0.486,591.347,2463.572,1.559,4608.215,2.73,1.272,0.894,0.378,0.478,1841.999,928.846,913.153,-1.69,2160.999,1125.846,1036.153,-7.967,2147.999,1123.846,1024.153,-8.871,31.752,2.502,72.417,274.408,275.907,0.543,266.451,330.171,314.2,-4.837
127,3/29/2023,Catcher,CMJ,,3,-43.647,0.584,14.56,1852.369,956.92,895.449,-6.4,1000.47,491.513,508.958,3.428,734.66,2778.497,1.646,4956.725,2.813,0.914,0.592,0.322,0.326,1945.999,981.846,964.153,-1.802,2535.999,1312.846,1223.153,-6.832,2565.999,1316.846,1251.153,-4.989,45.741,2.547,85.156,196.479,214.608,8.448,275.689,308.749,288.871,-6.438
136,3/28/2023,Pitcher,CMJ,98.4,1,-32.475,0.574,15.642,2062.186,1018.175,1044.012,2.5,970.424,456.011,514.413,11.353,696.508,3141.725,1.678,5642.984,2.887,0.696,0.448,0.248,0.282,2222.85,1097.927,1124.924,2.4,2500.85,1233.927,1269.924,2.835,2496.85,1227.927,1269.924,3.307,58.029,2.539,70.67,166.573,176.22,5.474,273.74,253.312,259.742,2.476
136,3/28/2023,Pitcher,CMJ,,2,-37.103,0.59,16.17,1996.31,972.653,1023.657,5,971.451,496.875,474.576,-4.488,707.771,3161.328,1.765,5433.551,2.94,0.772,0.504,0.268,0.306,2076.85,1031.927,1044.924,1.244,2687.85,1322.927,1364.924,3.077,2696.85,1331.927,1366.924,2.56,55.274,2.616,68.612,184.594,179.301,-2.867,277.707,261.302,275.018,4.987
136,3/28/2023,Pitcher,CMJ,,3,-37.971,0.588,16.178,2048.643,1023.765,1024.878,0.1,966.444,467.94,498.504,6.131,817.911,3239.172,1.787,5452.275,2.937,0.704,0.446,0.258,0.296,2074.85,1063.927,1010.924,-4.982,2982.85,1439.927,1542.924,6.675,3001.85,1452.927,1551.924,6.379,60.202,2.628,63.481,175.397,173.716,-0.958,280.692,264.726,264.929,0.077
140,3/28/2023,Pitcher,CMJ,72.3,1,-45.45,0.68,19.095,1524.622,754.484,770.138,2,710.362,356.909,353.453,-0.968,612.214,2533.308,1.816,4590.531,3.171,0.796,0.524,0.272,0.324,1578.206,786.053,792.152,0.77,1929.206,938.053,991.152,5.357,1961.206,960.053,1001.152,4.105,71.209,2.909,55.885,142.348,143.1,0.526,223.079,205.791,210.008,2.008
140,3/28/2023,Pitcher,CMJ,,2,-45.392,0.67,18.195,1524.564,745.106,779.458,4.4,709.348,354.787,354.561,-0.064,487.301,2488.5,1.799,4603.078,3.127,0.924,0.658,0.266,0.28,1614.206,789.053,825.152,4.375,1924.206,949.053,975.152,2.676,1931.206,952.053,979.152,2.768,59.554,2.852,76.531,137.486,137.434,-0.038,218.182,198.744,207.907,4.407
140,3/28/2023,Pitcher,CMJ,,3,-42.198,0.676,19.003,1527.243,771.355,755.888,-2,711.807,360.909,350.898,-2.774,633.454,2536.21,1.816,4613.526,3.164,0.74,0.47,0.27,0.256,1591.206,794.053,797.152,0.389,2035.206,1029.053,1006.152,-2.225,2057.206,1036.053,1022.152,-1.342,75.699,2.899,86.375,136.456,131.303,-3.776,222.063,208.783,204.583,-2.012
116,3/27/2023,In-field,CMJ,112.3,1,-39.586,0.558,15.355,2134.773,1113.999,1020.774,-8.4,1105.511,567.5,538.01,-5.196,893.118,3221.1,1.635,6065.9,2.899,0.784,0.486,0.298,0.322,2283.986,1147.619,1136.367,-0.98,2623.986,1376.619,1250.367,-9.171,2624.986,1373.619,1263.367,-8.026,48.684,2.656,85.118,226.642,212.963,-6.036,309.736,332.812,304.991,-8.359
116,3/27/2023,In-field,CMJ,,2,-47.537,0.602,14.245,2145.657,1093.934,1051.724,-3.9,1105.452,561.511,543.94,-3.129,1006.495,3134.575,1.591,5714.705,2.781,0.802,0.518,0.284,0.328,2239.986,1121.619,1118.367,-0.29,2713.986,1375.619,1338.367,-2.708,2719.986,1377.619,1343.367,-2.486,55.392,2.551,104.654,240.08,225.667,-6.003,298.284,311.491,299.447,-3.866
116,3/27/2023,In-field,CMJ,,3,-50.387,0.602,13.793,2149.7,1090.398,1059.303,-2.9,1107.199,587.504,519.695,-11.542,1136.853,3144.845,1.614,5583.339,2.746,0.764,0.486,0.278,0.304,2231.986,1094.619,1137.367,3.758,2899.986,1523.619,1376.367,-9.665,2922.986,1528.619,1402.367,-8.259,58.147,2.502,132.769,252.58,214.861,-14.934,292.981,303.804,295.226,-2.824
139,3/27/2023,Pitcher,CMJ,111.2,1,-35.451,0.6,16.515,2252.58,1062.253,1190.327,10.8,1097.128,565.27,531.858,-5.911,812.629,3473.654,1.663,6418.341,2.974,0.746,0.474,0.272,0.302,2365.595,1142.501,1223.093,6.589,2754.595,1298.501,1458.093,10.945,2761.595,1317.501,1456.093,9.518,59.155,2.713,79.672,211.795,197.326,-6.832,317.751,289.768,324.705,10.76
139,3/27/2023,Pitcher,CMJ,,2,-38.249,0.598,16.26,2194.147,1037.655,1156.492,10.3,1098.707,563.086,535.621,-4.878,903.405,3505.548,1.779,6033.398,2.994,0.744,0.46,0.284,0.266,2193.595,1036.501,1157.093,10.422,2906.595,1441.501,1465.093,1.61,2933.595,1464.501,1473.093,0.583,58.92,2.75,116.623,209.654,197.146,-5.966,314.792,295.322,329.282,10.313
139,3/27/2023,Pitcher,CMJ,,3,-38.756,0.598,16.733,2198.971,1102.515,1096.456,-0.5,1091.354,525.229,566.125,7.224,835.574,3480.292,1.744,5910.418,2.984,0.794,0.504,0.29,0.29,2145.595,1053.501,1092.093,3.534,2945.595,1427.501,1518.093,5.967,2978.595,1440.501,1538.093,6.345,55.209,2.755,92.208,201.868,206.698,2.337,322.782,320.478,318.662,-0.567
102,3/27/2023,In-field,CMJ,96.4,1,-37.691,0.584,15.521,1896.439,913.388,983.051,7.1,947.598,445.581,502.017,11.242,642.892,2914.136,1.696,5066.68,2.886,0.832,0.552,0.28,0.366,1944.595,948.501,996.093,4.778,2354.595,1128.501,1226.093,7.96,2341.595,1120.501,1221.093,8.238,50.25,2.606,52.032,185.662,212.229,12.518,267.864,256.469,275.986,7.072
102,3/27/2023,In-field,CMJ,,2,-40.94,0.584,15.262,1860.167,894.488,965.679,7.4,949.035,468.242,480.793,2.61,660.274,2877.973,1.718,4929.281,2.876,0.872,0.584,0.288,0.352,1870.595,904.501,966.093,6.375,2464.595,1212.501,1252.093,3.162,2468.595,1215.501,1255.093,3.154,47.945,2.635,64.672,190.086,207.216,8.267,264.816,258.198,278.769,7.379
102,3/27/2023,In-field,CMJ,,3,-37.933,0.58,15.1,1967.095,979.332,987.762,0.9,945.877,405.993,539.884,24.8,595.451,2969.764,1.678,5030.549,2.838,0.858,0.6,0.258,0.31,1956.595,966.501,990.093,2.383,2432.595,1222.501,1212.093,-0.851,2434.595,1219.501,1216.093,-0.279,48.062,2.571,68.503,157.016,204.427,23.192,265.206,253.418,255.59,0.85
131,3/27/2023,In-field,CMJ,77.9,1,-30.015,0.658,20.147,1911.261,958.113,953.149,-0.5,766.83,396.419,370.411,-6.561,473.985,3258.059,1.908,5656.974,3.262,0.696,0.482,0.214,0.246,1985.595,993.501,992.093,-0.142,2271.595,1141.501,1130.093,-0.999,2160.595,1104.501,1056.093,-4.383,76.256,2.849,63.786,130.463,121.348,-6.987,247.088,205.836,204.818,-0.495
131,3/27/2023,In-field,CMJ,,2,-33.538,0.642,19.258,1808.983,899.476,909.507,1.1,766.442,388.615,377.828,-2.776,557.258,3039.536,1.881,5341.216,3.206,0.688,0.458,0.23,0.252,1870.595,938.501,932.093,-0.683,2166.595,1086.501,1081.093,-0.498,2111.595,1069.501,1042.093,-2.563,73.437,2.855,68.276,134.518,126.368,-6.059,241.769,207.607,209.957,1.119
131,3/27/2023,In-field,CMJ,,3,-33.875,0.658,19.514,1797.374,885.917,911.458,2.8,766.794,386.049,380.745,-1.374,537.151,3036.592,1.886,5350.967,3.229,0.714,0.48,0.234,0.26,1862.595,934.501,928.093,-0.686,2146.595,1078.501,1089.093,0.973,2142.595,1074.501,1069.093,-0.503,74.333,2.873,70.086,139.291,129.52,-7.015,243.186,208.002,214.037,2.819
132,3/27/2023,Out-field,CMJ,102.5,1,-31.767,0.562,15.456,2092.633,1058.792,1033.841,-2.4,1006.915,502.865,504.05,0.235,623.479,3173.386,1.67,5716.962,2.897,0.77,0.51,0.26,0.302,2243.595,1140.501,1103.093,-3.28,2397.595,1215.501,1189.093,-2.173,2356.595,1202.501,1155.093,-3.942,50.282,2.548,70.153,191.04,182.588,-4.424,284.632,276.221,269.681,-2.368
132,3/27/2023,Out-field,CMJ,,2,-32.825,0.562,15.331,2068.042,1049.71,1018.332,-3,1005.333,545.046,460.287,-15.551,695.912,3150.444,1.692,5550.847,2.889,0.738,0.472,0.266,0.298,2165.595,1086.501,1079.093,-0.682,2499.595,1306.501,1197.093,-8.374,2488.595,1292.501,1197.093,-7.382,52.462,2.563,68.198,199.41,168.244,-15.629,284.437,280.048,271.689,-2.985
132,3/27/2023,Out-field,CMJ,,3,-34.554,0.568,15.623,2082.279,1049.584,1032.695,-1.6,1007.584,544.776,462.807,-15.046,635.925,3220.406,1.723,5568.851,2.909,0.808,0.544,0.264,0.272,2126.595,1068.501,1058.093,-0.974,2601.595,1350.501,1252.093,-7.287,2605.595,1353.501,1253.093,-7.418,48.946,2.619,87.682,190.418,170.593,-10.411,285.977,277.86,273.407,-1.603
103,3/27/2023,Out-field,CMJ,106.3,1,-36.493,0.596,16.891,2252.839,1151.431,1101.408,-4.3,1047.303,513.166,534.137,3.926,701.748,3583.914,1.761,6408.964,3.019,0.792,0.54,0.252,0.346,2392.595,1224.501,1168.093,-4.607,2653.595,1396.501,1276.093,-8.622,2652.595,1395.501,1260.093,-9.703,54.979,2.679,68.929,203.502,225.978,9.946,306.988,291.077,278.508,-4.318
103,3/27/2023,Out-field,CMJ,,2,-44.748,0.596,15.754,2196.918,1039.125,1157.793,10.2,1042.17,474.657,567.514,16.362,951.668,3403.087,1.737,5969.246,2.928,0.746,0.488,0.258,0.308,2255.595,1108.501,1147.093,3.364,2894.595,1312.501,1582.093,17.04,2946.595,1369.501,1588.093,13.764,58.369,2.646,92.608,189.933,223.628,15.067,299.468,268.884,299.434,10.202
103,3/27/2023,Out-field,CMJ,,3,-40.537,0.612,16.832,2243.819,1162.122,1081.698,-6.9,1042.54,424.447,618.093,31.33,880.06,3605.142,1.813,6104.535,3.019,0.734,0.478,0.256,0.322,2242.595,1147.501,1095.093,-4.567,2874.595,1506.501,1368.093,-9.187,2890.595,1507.501,1420.093,-5.798,62.551,2.722,74.884,179.258,231.167,22.455,309.284,298.313,277.737,-6.898
123,3/26/2023,Pitcher,CMJ,86.1,1,-37.763,0.534,13.568,1531.014,725.715,805.298,9.9,845.688,411.61,434.078,5.176,412.099,2195.298,1.55,4318.051,2.789,1.096,0.772,0.324,0.54,1730.817,858.967,871.85,1.478,1811.817,896.967,921.85,2.699,1586.817,735.967,850.85,13.502,31.894,2.495,31.56,239.757,247.912,3.29,223.841,235.846,261.661,9.866
123,3/26/2023,Pitcher,CMJ,,2,-11.57,0.552,14.58,1634.395,801.776,832.619,3.7,845.877,391.848,454.029,13.695,207.922,2402.123,1.593,4590.104,2.847,0.76,0.468,0.292,0.202,1828.817,895.967,932.85,3.954,1966.817,981.967,984.85,0.293,1588.817,742.967,845.85,12.163,49.147,2.51,32.18,93.708,109.091,14.101,232.277,234.998,243.915,3.656
123,3/26/2023,Pitcher,CMJ,,3,-33.737,0.57,15.422,1722.148,873.687,848.461,-2.9,846.43,337.431,508.999,33.707,408.265,2638.171,1.693,4678.423,2.9,0.966,0.696,0.27,0.356,1828.817,920.967,907.85,-1.424,2023.817,1038.967,998.85,-3.861,1861.817,932.967,928.85,-0.441,41.229,2.558,51.25,188.629,163.315,-13.42,238.491,236.695,229.851,-2.892
123,3/26/2023,Pitcher,CMJ,,4,-39.08,0.58,15.291,1677.614,856.708,820.906,-4.2,845.908,331.023,514.886,35.709,483.992,2571.14,1.696,4559.588,2.896,0.964,0.68,0.284,0.376,1756.817,884.967,871.85,-1.482,1961.817,1027.967,947.85,-7.794,1963.817,1030.967,933.85,-9.42,42.777,2.595,51.729,185.043,184.274,-0.415,237.958,244.002,233.837,-4.166
135,3/26/2023,Pitcher,CMJ,99.8,1,-45.492,0.618,18.103,1958.527,915.697,1042.83,12.2,981.729,507.983,473.746,-6.74,834.207,3036.005,1.607,6648.051,3.102,0.836,0.532,0.304,0.406,2368.403,1169.736,1198.667,2.414,2474.403,1238.736,1236.667,-0.167,2055.403,969.736,1093.667,11.332,56.002,2.807,62.704,236.768,223.489,-5.608,299.559,279.275,317.96,12.167
135,3/26/2023,Pitcher,CMJ,,2,-47.365,0.64,19.032,2009.409,1014.393,995.016,-1.9,982.317,509.599,472.718,-7.237,794.229,3220.933,1.677,6531.73,3.162,0.878,0.582,0.296,0.394,2266.403,1167.736,1098.667,-5.915,2370.403,1211.736,1159.667,-4.297,2169.403,1058.736,1113.667,4.932,57.187,2.882,79.626,235.639,229.79,-2.482,306.803,301.215,295.429,-1.921
135,3/26/2023,Pitcher,CMJ,,3,-46.25,0.64,19.507,2003.547,992.084,1011.463,1.9,981.661,513.816,467.845,-8.947,823.419,3252.526,1.702,6643.878,3.208,0.85,0.548,0.302,0.388,2290.403,1146.736,1143.667,-0.268,2367.403,1195.736,1171.667,-2.013,2228.403,1169.736,1060.667,-9.324,59.071,2.901,70.355,236.304,213.978,-9.448,311.147,300.466,306.397,1.936
135,3/26/2023,Pitcher,CMJ,,4,-47.617,0.636,18.976,1996.264,993.855,1002.409,0.9,981.532,505.319,476.213,-5.76,795.671,3244.781,1.728,6282.492,3.155,0.884,0.584,0.3,0.4,2169.403,1091.736,1077.667,-1.289,2256.403,1141.736,1141.667,-0.006,2236.403,1098.736,1137.667,3.422,56.091,2.896,74.701,237.766,228.613,-3.85,306.872,299.078,301.552,0.821
121,3/26/2023,Pitcher,CMJ,94.5,1,-36.231,0.59,16.331,1905.824,912.183,993.64,8.2,928.228,452.653,475.575,4.82,671.239,2956.351,1.699,5265.169,2.96,0.772,0.498,0.274,0.308,1970.432,945.089,1025.343,7.827,2323.432,1072.089,1256.343,14.666,2348.432,1092.089,1276.343,14.436,55.274,2.672,62.432,159.234,188.509,15.529,269.86,250.694,272.982,8.165
121,3/26/2023,Pitcher,CMJ,,2,-35.913,0.592,16.347,1946.868,939.269,1007.599,6.8,926.745,448.116,478.629,6.375,742.616,3029.093,1.719,5257.029,2.958,0.71,0.446,0.264,0.288,1984.432,954.089,1030.343,7.401,2432.432,1148.089,1284.343,10.609,2475.432,1158.089,1319.343,12.222,60.508,2.649,68.064,153.168,181.681,15.694,270.871,248.679,266.745,6.772
121,3/26/2023,Pitcher,CMJ,,3,-34.577,0.602,16.676,2004.829,971.756,1033.073,5.9,932.631,433.864,498.766,13.012,705.686,3183.277,1.767,5273.205,2.969,0.702,0.452,0.25,0.276,1966.432,944.089,1022.343,7.654,2579.432,1217.089,1365.343,10.858,2603.432,1214.089,1411.343,13.976,63.283,2.682,70.898,135.031,191.536,29.501,271.034,243.669,258.949,5.901
121,3/26/2023,Pitcher,CMJ,,4,-33.189,0.596,16.111,2031.629,982.351,1049.278,6.4,927.457,455.187,472.269,3.617,757.285,3159.108,1.744,5328.853,2.934,0.646,0.404,0.242,0.264,2027.432,975.089,1052.343,7.341,2665.432,1297.089,1368.343,5.207,2741.432,1319.089,1426.343,7.52,67.405,2.628,58.168,139.557,163.164,14.468,268.874,238.407,254.641,6.375
121,3/26/2023,Pitcher,CMJ,,5,-37.125,0.606,16.445,1985.307,967.776,1017.531,4.9,930.423,429.218,501.205,14.363,792.373,3143.463,1.773,5170.071,2.957,0.686,0.432,0.254,0.256,1939.432,949.089,990.343,4.166,2645.432,1247.089,1398.343,10.817,2749.432,1278.089,1477.343,13.487,65.622,2.666,88.001,132.335,192.808,31.364,270.297,246.49,259.097,4.866
126,3/26/2023,Pitcher,CMJ,84.5,1,-32.411,0.618,16.951,1776.146,854.813,921.333,7.2,828.77,408.423,420.347,2.837,559.424,2724.287,1.643,5366.876,3.026,0.736,0.478,0.258,0.292,2002.908,958.79,1044.118,8.172,2131.908,1020.79,1111.118,8.129,1776.908,884.79,895.118,1.154,63.611,2.68,67.028,152.243,156.697,2.843,246.28,221.365,238.659,7.247
126,3/26/2023,Pitcher,CMJ,,2,-36.549,0.626,17.426,1793.272,852.689,940.583,9.3,832.626,415.104,417.522,0.579,710.839,2870.627,1.761,5246.453,3.065,0.68,0.424,0.256,0.288,1915.908,942.79,973.118,3.117,2136.908,998.79,1138.118,12.242,2218.908,1061.79,1161.118,8.555,70.643,2.738,67.345,150.185,155.758,3.578,248.427,218.966,241.548,9.349
126,3/26/2023,Pitcher,CMJ,,3,-36.053,0.642,17.609,1813.353,866.579,946.774,8.5,828.722,391.808,436.914,10.324,675.792,2968.057,1.846,5210.769,3.106,0.694,0.44,0.254,0.272,1857.908,925.79,932.118,0.679,2268.908,1014.79,1272.118,20.228,2258.908,986.79,1277.118,22.733,72.802,2.805,68.202,128.012,165.533,22.667,251.516,220.833,241.114,8.412
126,3/26/2023,Pitcher,CMJ,,4,-37.012,0.626,17.745,1814.404,866.868,947.535,8.5,834.552,396.492,438.059,9.489,690.798,2973.323,1.826,5176.877,3.095,0.694,0.442,0.252,0.284,1847.908,898.79,949.118,5.303,2229.908,1031.79,1199.118,13.954,2250.908,1034.79,1222.118,15.328,69.218,2.801,66.667,140.24,161.711,13.277,249.857,219.153,239.478,8.487
126,3/26/2023,Pitcher,CMJ,,5,-36.053,0.638,17.796,1815.671,871.774,943.898,7.6,834.178,405.432,428.747,5.438,652.329,2973.678,1.821,5360.997,3.113,0.708,0.456,0.252,0.268,1924.908,946.79,978.118,3.203,2161.908,1001.79,1179.118,15.039,2189.908,1003.79,1195.118,16.009,70.476,2.785,79.831,143.659,158.202,9.193,250.239,220.426,238.587,7.612
134,3/24/2023,Pitcher,CMJ,83.6,1,-45.046,0.632,15.972,1655.887,816.593,839.294,2.7,822.019,370.008,452.011,18.142,753.503,2420.139,1.524,5087.135,2.928,0.768,0.488,0.28,0.344,1939.228,960.955,978.272,1.77,2028.228,1001.955,1028.272,2.559,2020.228,940.955,1088.272,13.537,63.753,2.623,65.602,156.896,190.663,17.71,235.61,229.397,235.711,2.679
134,3/24/2023,Pitcher,CMJ,,2,-51.903,0.62,15.328,1608.486,749.356,859.13,12.8,820.524,359.22,461.304,22.129,840.759,2332.08,1.53,4726.856,2.863,0.796,0.504,0.292,0.318,1832.228,899.955,932.272,3.467,1932.228,927.955,1120.272,17.167,2087.228,933.955,1169.272,20.125,59.197,2.58,95.377,147.822,208.201,29,231.61,219.486,251.459,12.715
134,3/24/2023,Pitcher,CMJ,,3,-39.86,0.614,16.975,1630.828,755.382,875.446,13.7,822.689,290.032,532.657,45.55,698.103,2536.589,1.667,5080.016,3.027,0.764,0.466,0.298,0.298,1862.228,927.955,934.272,0.676,2097.228,959.955,1229.272,21.909,2226.228,948.955,1277.272,25.705,60.489,2.728,68.585,114.165,198.673,42.536,242.881,225.721,261.413,13.654
115,3/23/2023,Pitcher,CMJ,95.9,1,-51.287,0.644,16.627,1746.303,917.365,828.938,-9.6,945.028,461.163,483.865,4.692,775.887,2832.891,1.784,5291.899,3.039,0.96,0.62,0.34,0.39,1903.507,966.446,937.061,-3.041,2384.507,1224.446,1165.061,-4.85,2383.507,1218.446,1166.061,-4.299,52.958,2.78,73.915,221.059,219.788,-0.575,274.948,312.509,282.328,-9.658
115,3/23/2023,Pitcher,CMJ,,2,-56.5,0.64,16.405,1747.96,892.205,855.755,-4.1,944.181,452.192,491.989,8.089,913.406,2820.457,1.78,5074.531,3.002,0.918,0.58,0.338,0.364,1828.507,916.446,912.061,-0.479,2455.507,1217.446,1238.061,1.665,2459.507,1217.446,1248.061,2.453,54.695,2.775,99.199,212.031,229.637,7.667,273.83,302.127,289.711,-4.11
115,3/23/2023,Pitcher,CMJ,,3,-56.32,0.64,15.223,1702.837,840.331,862.506,2.6,945.536,465.62,479.917,2.979,956.594,2711.676,1.773,4885.48,2.941,0.896,0.552,0.344,0.35,1796.507,893.446,903.061,1.065,2434.507,1205.446,1229.061,1.921,2451.507,1225.446,1234.061,0.698,56.038,2.719,110.293,218.401,221.189,1.261,263.085,289.555,297.183,2.567
